prod_id,qty,price,discount,member,txn_id,start_txn_time
c8d436,4,10,4,false,934c71,2021-02-15T09:05:03.869Z
2a2353,5,57,4,false,934c71,2021-02-15T09:05:03.869Z
b9a74d,4,17,4,false,934c71,2021-02-15T09:05:03.869Z
2feb6b,3,29,4,false,934c71,2021-02-15T09:05:03.869Z
c4a632,3,13,17,false,e32454,2021-02-11T05:40:57.101Z
e83aa3,4,32,17,false,e32454,2021-02-11T05:40:57.101Z
72f5d4,2,19,17,false,e32454,2021-02-11T05:40:57.101Z
9ec847,5,54,17,false,e32454,2021-02-11T05:40:57.101Z
5d267b,3,40,17,false,e32454,2021-02-11T05:40:57.101Z
2a2353,2,57,17,false,e32454,2021-02-11T05:40:57.101Z
b9a74d,5,17,17,false,e32454,2021-02-11T05:40:57.101Z
2feb6b,5,29,17,false,e32454,2021-02-11T05:40:57.101Z
c4a632,2,13,18,false,fcac52,2021-02-07T09:35:53.952Z
d5e9a6,3,23,18,false,fcac52,2021-02-07T09:35:53.952Z
72f5d4,4,19,18,false,fcac52,2021-02-07T09:35:53.952Z
9ec847,5,54,18,false,fcac52,2021-02-07T09:35:53.952Z
2a2353,5,57,18,false,fcac52,2021-02-07T09:35:53.952Z
f084eb,2,36,18,false,fcac52,2021-02-07T09:35:53.952Z
2feb6b,3,29,18,false,fcac52,2021-02-07T09:35:53.952Z
c4a632,5,13,15,true,a0726a,2021-01-09T05:48:14.458Z
9ec847,1,54,15,true,a0726a,2021-01-09T05:48:14.458Z
5d267b,5,40,15,true,a0726a,2021-01-09T05:48:14.458Z
c8d436,4,10,15,true,a0726a,2021-01-09T05:48:14.458Z
2a2353,5,57,15,true,a0726a,2021-01-09T05:48:14.458Z
b9a74d,3,17,15,true,a0726a,2021-01-09T05:48:14.458Z
e31d39,4,10,10,true,abc8b9,2021-02-20T12:49:40.454Z
d5e9a6,3,23,10,true,abc8b9,2021-02-20T12:49:40.454Z
5d267b,4,40,10,true,abc8b9,2021-02-20T12:49:40.454Z
2a2353,1,57,10,true,abc8b9,2021-02-20T12:49:40.454Z
2feb6b,3,29,10,true,abc8b9,2021-02-20T12:49:40.454Z
d5e9a6,3,23,14,true,657fd0,2021-03-15T09:59:42.144Z
72f5d4,2,19,14,true,657fd0,2021-03-15T09:59:42.144Z
9ec847,1,54,14,true,657fd0,2021-03-15T09:59:42.144Z
5d267b,4,40,14,true,657fd0,2021-03-15T09:59:42.144Z
2a2353,4,57,14,true,657fd0,2021-03-15T09:59:42.144Z
f084eb,1,36,14,true,657fd0,2021-03-15T09:59:42.144Z
b9a74d,5,17,14,true,657fd0,2021-03-15T09:59:42.144Z
c4a632,1,13,16,true,5ba070,2021-01-20T03:28:36.768Z
e83aa3,2,32,16,true,5ba070,2021-01-20T03:28:36.768Z
d5e9a6,2,23,16,true,5ba070,2021-01-20T03:28:36.768Z
9ec847,4,54,16,true,5ba070,2021-01-20T03:28:36.768Z
2a2353,5,57,16,true,5ba070,2021-01-20T03:28:36.768Z
f084eb,5,36,16,true,5ba070,2021-01-20T03:28:36.768Z
2feb6b,1,29,16,true,5ba070,2021-01-20T03:28:36.768Z
c4a632,2,13,13,false,843a09,2021-02-27T01:11:38.400Z
72f5d4,5,19,13,false,843a09,2021-02-27T01:11:38.400Z
5d267b,5,40,13,false,843a09,2021-02-27T01:11:38.400Z
c8d436,1,10,13,false,843a09,2021-02-27T01:11:38.400Z
2feb6b,4,29,13,false,843a09,2021-02-27T01:11:38.400Z
c4a632,3,13,3,false,17d88b,2021-01-12T08:08:33.878Z
e31d39,1,10,3,false,17d88b,2021-01-12T08:08:33.878Z
d5e9a6,3,23,3,false,17d88b,2021-01-12T08:08:33.878Z
9ec847,1,54,3,false,17d88b,2021-01-12T08:08:33.878Z
5d267b,1,40,3,false,17d88b,2021-01-12T08:08:33.878Z
2a2353,5,57,3,false,17d88b,2021-01-12T08:08:33.878Z
f084eb,5,36,3,false,17d88b,2021-01-12T08:08:33.878Z
b9a74d,2,17,3,false,17d88b,2021-01-12T08:08:33.878Z
d5e9a6,1,23,4,false,18f45f,2021-02-26T18:12:17.683Z
72f5d4,3,19,4,false,18f45f,2021-02-26T18:12:17.683Z
5d267b,4,40,4,false,18f45f,2021-02-26T18:12:17.683Z
c4a632,4,13,14,true,3aaf56,2021-03-10T05:14:20.602Z
e31d39,1,10,14,true,3aaf56,2021-03-10T05:14:20.602Z
72f5d4,1,19,14,true,3aaf56,2021-03-10T05:14:20.602Z
9ec847,5,54,14,true,3aaf56,2021-03-10T05:14:20.602Z
c8d436,3,10,14,true,3aaf56,2021-03-10T05:14:20.602Z
2a2353,4,57,14,true,3aaf56,2021-03-10T05:14:20.602Z
f084eb,1,36,14,true,3aaf56,2021-03-10T05:14:20.602Z
b9a74d,4,17,14,true,3aaf56,2021-03-10T05:14:20.602Z
2feb6b,5,29,14,true,3aaf56,2021-03-10T05:14:20.602Z
e31d39,5,10,16,true,3d8d69,2021-02-15T14:03:43.834Z
d5e9a6,3,23,16,true,3d8d69,2021-02-15T14:03:43.834Z
f084eb,5,36,16,true,3d8d69,2021-02-15T14:03:43.834Z
2feb6b,5,29,16,true,3d8d69,2021-02-15T14:03:43.834Z
c4a632,5,13,21,true,9ed326,2021-03-12T09:31:00.365Z
e31d39,3,10,21,true,9ed326,2021-03-12T09:31:00.365Z
9ec847,3,54,21,true,9ed326,2021-03-12T09:31:00.365Z
5d267b,3,40,21,true,9ed326,2021-03-12T09:31:00.365Z
b9a74d,4,17,21,true,9ed326,2021-03-12T09:31:00.365Z
2feb6b,5,29,21,true,9ed326,2021-03-12T09:31:00.365Z
c4a632,2,13,21,false,5c3a72,2021-01-15T16:20:08.851Z
d5e9a6,5,23,21,false,5c3a72,2021-01-15T16:20:08.851Z
72f5d4,5,19,21,false,5c3a72,2021-01-15T16:20:08.851Z
9ec847,4,54,21,false,5c3a72,2021-01-15T16:20:08.851Z
5d267b,1,40,21,false,5c3a72,2021-01-15T16:20:08.851Z
c8d436,1,10,21,false,5c3a72,2021-01-15T16:20:08.851Z
2a2353,4,57,21,false,5c3a72,2021-01-15T16:20:08.851Z
b9a74d,4,17,21,false,5c3a72,2021-01-15T16:20:08.851Z
c4a632,4,13,8,true,65ce70,2021-01-12T04:50:35.434Z
e31d39,3,10,8,true,65ce70,2021-01-12T04:50:35.434Z
d5e9a6,1,23,8,true,65ce70,2021-01-12T04:50:35.434Z
72f5d4,3,19,8,true,65ce70,2021-01-12T04:50:35.434Z
5d267b,1,40,8,true,65ce70,2021-01-12T04:50:35.434Z
2a2353,1,57,8,true,65ce70,2021-01-12T04:50:35.434Z
f084eb,2,36,8,true,65ce70,2021-01-12T04:50:35.434Z
b9a74d,5,17,8,true,65ce70,2021-01-12T04:50:35.434Z
c4a632,2,13,20,true,c9be24,2021-01-16T04:46:31.354Z
72f5d4,2,19,20,true,c9be24,2021-01-16T04:46:31.354Z
c8d436,1,10,20,true,c9be24,2021-01-16T04:46:31.354Z
f084eb,3,36,20,true,c9be24,2021-01-16T04:46:31.354Z
b9a74d,2,17,20,true,c9be24,2021-01-16T04:46:31.354Z
c4a632,5,13,19,true,99a93c,2021-01-03T17:47:16.915Z
e83aa3,4,32,19,true,99a93c,2021-01-03T17:47:16.915Z
e31d39,3,10,19,true,99a93c,2021-01-03T17:47:16.915Z
72f5d4,4,19,19,true,99a93c,2021-01-03T17:47:16.915Z
9ec847,2,54,19,true,99a93c,2021-01-03T17:47:16.915Z
c8d436,4,10,19,true,99a93c,2021-01-03T17:47:16.915Z
b9a74d,3,17,19,true,99a93c,2021-01-03T17:47:16.915Z
2feb6b,3,29,19,true,99a93c,2021-01-03T17:47:16.915Z
c4a632,5,13,10,true,38ee59,2021-03-27T10:20:45.398Z
72f5d4,5,19,10,true,38ee59,2021-03-27T10:20:45.398Z
9ec847,2,54,10,true,38ee59,2021-03-27T10:20:45.398Z
5d267b,4,40,10,true,38ee59,2021-03-27T10:20:45.398Z
2a2353,2,57,10,true,38ee59,2021-03-27T10:20:45.398Z
2feb6b,4,29,10,true,38ee59,2021-03-27T10:20:45.398Z
c4a632,4,13,14,true,b79f0a,2021-02-16T08:11:51.389Z
e83aa3,4,32,14,true,b79f0a,2021-02-16T08:11:51.389Z
5d267b,1,40,14,true,b79f0a,2021-02-16T08:11:51.389Z
e83aa3,1,32,10,true,8f368e,2021-02-03T11:11:37.392Z
e31d39,3,10,10,true,8f368e,2021-02-03T11:11:37.392Z
d5e9a6,4,23,10,true,8f368e,2021-02-03T11:11:37.392Z
72f5d4,5,19,10,true,8f368e,2021-02-03T11:11:37.392Z
9ec847,4,54,10,true,8f368e,2021-02-03T11:11:37.392Z
5d267b,5,40,10,true,8f368e,2021-02-03T11:11:37.392Z
f084eb,3,36,10,true,8f368e,2021-02-03T11:11:37.392Z
b9a74d,3,17,10,true,8f368e,2021-02-03T11:11:37.392Z
c4a632,3,13,13,false,8720b2,2021-03-23T02:56:04.387Z
e83aa3,3,32,13,false,8720b2,2021-03-23T02:56:04.387Z
d5e9a6,2,23,13,false,8720b2,2021-03-23T02:56:04.387Z
5d267b,4,40,13,false,8720b2,2021-03-23T02:56:04.387Z
c8d436,3,10,13,false,8720b2,2021-03-23T02:56:04.387Z
f084eb,2,36,13,false,8720b2,2021-03-23T02:56:04.387Z
2feb6b,1,29,13,false,8720b2,2021-03-23T02:56:04.387Z
c4a632,2,13,14,false,af5bce,2021-01-20T22:23:51.763Z
e31d39,2,10,14,false,af5bce,2021-01-20T22:23:51.763Z
72f5d4,1,19,14,false,af5bce,2021-01-20T22:23:51.763Z
5d267b,3,40,14,false,af5bce,2021-01-20T22:23:51.763Z
c8d436,4,10,14,false,af5bce,2021-01-20T22:23:51.763Z
f084eb,3,36,14,false,af5bce,2021-01-20T22:23:51.763Z
b9a74d,3,17,14,false,af5bce,2021-01-20T22:23:51.763Z
2feb6b,4,29,14,false,af5bce,2021-01-20T22:23:51.763Z
e83aa3,3,32,11,true,1ad53e,2021-01-27T17:59:32.093Z
d5e9a6,5,23,11,true,1ad53e,2021-01-27T17:59:32.093Z
72f5d4,1,19,11,true,1ad53e,2021-01-27T17:59:32.093Z
9ec847,5,54,11,true,1ad53e,2021-01-27T17:59:32.093Z
5d267b,5,40,11,true,1ad53e,2021-01-27T17:59:32.093Z
c8d436,3,10,11,true,1ad53e,2021-01-27T17:59:32.093Z
2a2353,2,57,11,true,1ad53e,2021-01-27T17:59:32.093Z
f084eb,2,36,11,true,1ad53e,2021-01-27T17:59:32.093Z
c4a632,4,13,16,false,a28586,2021-03-14T09:50:13.891Z
e83aa3,2,32,16,false,a28586,2021-03-14T09:50:13.891Z
e31d39,5,10,16,false,a28586,2021-03-14T09:50:13.891Z
d5e9a6,2,23,16,false,a28586,2021-03-14T09:50:13.891Z
72f5d4,4,19,16,false,a28586,2021-03-14T09:50:13.891Z
9ec847,1,54,16,false,a28586,2021-03-14T09:50:13.891Z
5d267b,2,40,16,false,a28586,2021-03-14T09:50:13.891Z
2a2353,4,57,16,false,a28586,2021-03-14T09:50:13.891Z
b9a74d,3,17,16,false,a28586,2021-03-14T09:50:13.891Z
2feb6b,4,29,16,false,a28586,2021-03-14T09:50:13.891Z
e31d39,5,10,0,false,6b724b,2021-01-16T12:58:18.595Z
5d267b,4,40,0,false,6b724b,2021-01-16T12:58:18.595Z
2a2353,4,57,0,false,6b724b,2021-01-16T12:58:18.595Z
f084eb,1,36,0,false,6b724b,2021-01-16T12:58:18.595Z
b9a74d,1,17,0,false,6b724b,2021-01-16T12:58:18.595Z
2feb6b,3,29,0,false,6b724b,2021-01-16T12:58:18.595Z
d5e9a6,3,23,14,true,a97017,2021-02-19T05:11:18.038Z
72f5d4,5,19,14,true,a97017,2021-02-19T05:11:18.038Z
9ec847,5,54,14,true,a97017,2021-02-19T05:11:18.038Z
2a2353,3,57,14,true,a97017,2021-02-19T05:11:18.038Z
f084eb,4,36,14,true,a97017,2021-02-19T05:11:18.038Z
b9a74d,2,17,14,true,a97017,2021-02-19T05:11:18.038Z
c4a632,3,13,23,true,584b2d,2021-02-01T14:21:17.136Z
e83aa3,5,32,23,true,584b2d,2021-02-01T14:21:17.136Z
e31d39,2,10,23,true,584b2d,2021-02-01T14:21:17.136Z
d5e9a6,3,23,23,true,584b2d,2021-02-01T14:21:17.136Z
72f5d4,5,19,23,true,584b2d,2021-02-01T14:21:17.136Z
c8d436,3,10,23,true,584b2d,2021-02-01T14:21:17.136Z
b9a74d,2,17,23,true,584b2d,2021-02-01T14:21:17.136Z
d5e9a6,4,23,14,true,4ffd74,2021-01-05T04:24:28.397Z
c8d436,2,10,14,true,4ffd74,2021-01-05T04:24:28.397Z
2a2353,2,57,14,true,4ffd74,2021-01-05T04:24:28.397Z
b9a74d,4,17,14,true,4ffd74,2021-01-05T04:24:28.397Z
e83aa3,4,32,19,true,727c7c,2021-02-16T16:54:32.602Z
e31d39,1,10,19,true,727c7c,2021-02-16T16:54:32.602Z
9ec847,5,54,19,true,727c7c,2021-02-16T16:54:32.602Z
c8d436,4,10,19,true,727c7c,2021-02-16T16:54:32.602Z
f084eb,5,36,19,true,727c7c,2021-02-16T16:54:32.602Z
b9a74d,3,17,19,true,727c7c,2021-02-16T16:54:32.602Z
2feb6b,2,29,19,true,727c7c,2021-02-16T16:54:32.602Z
c4a632,1,13,4,true,69f153,2021-03-10T22:13:32.794Z
e83aa3,4,32,4,true,69f153,2021-03-10T22:13:32.794Z
e31d39,4,10,4,true,69f153,2021-03-10T22:13:32.794Z
72f5d4,2,19,4,true,69f153,2021-03-10T22:13:32.794Z
9ec847,4,54,4,true,69f153,2021-03-10T22:13:32.794Z
c8d436,2,10,4,true,69f153,2021-03-10T22:13:32.794Z
f084eb,5,36,4,true,69f153,2021-03-10T22:13:32.794Z
b9a74d,4,17,4,true,69f153,2021-03-10T22:13:32.794Z
2feb6b,5,29,4,true,69f153,2021-03-10T22:13:32.794Z
e83aa3,5,32,11,true,237adf,2021-03-02T09:17:40.301Z
d5e9a6,1,23,11,true,237adf,2021-03-02T09:17:40.301Z
9ec847,5,54,11,true,237adf,2021-03-02T09:17:40.301Z
5d267b,3,40,11,true,237adf,2021-03-02T09:17:40.301Z
2a2353,4,57,11,true,237adf,2021-03-02T09:17:40.301Z
c4a632,4,13,18,false,175619,2021-01-26T05:35:08.822Z
d5e9a6,5,23,18,false,175619,2021-01-26T05:35:08.822Z
c8d436,3,10,18,false,175619,2021-01-26T05:35:08.822Z
2a2353,3,57,18,false,175619,2021-01-26T05:35:08.822Z
f084eb,3,36,18,false,175619,2021-01-26T05:35:08.822Z
b9a74d,4,17,18,false,175619,2021-01-26T05:35:08.822Z
e83aa3,5,32,3,true,f50748,2021-03-03T01:18:00.115Z
e31d39,3,10,3,true,f50748,2021-03-03T01:18:00.115Z
72f5d4,1,19,3,true,f50748,2021-03-03T01:18:00.115Z
5d267b,1,40,3,true,f50748,2021-03-03T01:18:00.115Z
2feb6b,1,29,3,true,f50748,2021-03-03T01:18:00.115Z
e31d39,1,10,3,true,0c87b0,2021-01-15T07:00:38.045Z
d5e9a6,3,23,3,true,0c87b0,2021-01-15T07:00:38.045Z
c8d436,4,10,3,true,0c87b0,2021-01-15T07:00:38.045Z
2a2353,4,57,3,true,0c87b0,2021-01-15T07:00:38.045Z
f084eb,2,36,3,true,0c87b0,2021-01-15T07:00:38.045Z
b9a74d,2,17,3,true,0c87b0,2021-01-15T07:00:38.045Z
c4a632,1,13,5,true,c55cdb,2021-03-17T09:42:02.016Z
e31d39,2,10,5,true,c55cdb,2021-03-17T09:42:02.016Z
d5e9a6,2,23,5,true,c55cdb,2021-03-17T09:42:02.016Z
9ec847,4,54,5,true,c55cdb,2021-03-17T09:42:02.016Z
f084eb,5,36,5,true,c55cdb,2021-03-17T09:42:02.016Z
b9a74d,5,17,5,true,c55cdb,2021-03-17T09:42:02.016Z
c4a632,4,13,4,true,1f72b2,2021-02-14T02:22:35.760Z
72f5d4,2,19,4,true,1f72b2,2021-02-14T02:22:35.760Z
5d267b,5,40,4,true,1f72b2,2021-02-14T02:22:35.760Z
2a2353,1,57,4,true,1f72b2,2021-02-14T02:22:35.760Z
2feb6b,2,29,4,true,1f72b2,2021-02-14T02:22:35.760Z
c4a632,3,13,20,true,fe7029,2021-01-21T22:03:00.691Z
e31d39,1,10,20,true,fe7029,2021-01-21T22:03:00.691Z
d5e9a6,4,23,20,true,fe7029,2021-01-21T22:03:00.691Z
72f5d4,4,19,20,true,fe7029,2021-01-21T22:03:00.691Z
9ec847,5,54,20,true,fe7029,2021-01-21T22:03:00.691Z
5d267b,1,40,20,true,fe7029,2021-01-21T22:03:00.691Z
c8d436,1,10,20,true,fe7029,2021-01-21T22:03:00.691Z
f084eb,2,36,20,true,fe7029,2021-01-21T22:03:00.691Z
b9a74d,1,17,20,true,fe7029,2021-01-21T22:03:00.691Z
c4a632,2,13,20,true,c6670c,2021-03-20T09:55:00.566Z
e83aa3,5,32,20,true,c6670c,2021-03-20T09:55:00.566Z
e31d39,5,10,20,true,c6670c,2021-03-20T09:55:00.566Z
d5e9a6,2,23,20,true,c6670c,2021-03-20T09:55:00.566Z
9ec847,2,54,20,true,c6670c,2021-03-20T09:55:00.566Z
c8d436,1,10,20,true,c6670c,2021-03-20T09:55:00.566Z
2a2353,4,57,20,true,c6670c,2021-03-20T09:55:00.566Z
b9a74d,5,17,20,true,c6670c,2021-03-20T09:55:00.566Z
c4a632,5,13,13,false,d3d832,2021-02-25T14:20:53.808Z
e31d39,4,10,13,false,d3d832,2021-02-25T14:20:53.808Z
9ec847,5,54,13,false,d3d832,2021-02-25T14:20:53.808Z
2a2353,4,57,13,false,d3d832,2021-02-25T14:20:53.808Z
b9a74d,1,17,13,false,d3d832,2021-02-25T14:20:53.808Z
2feb6b,1,29,13,false,d3d832,2021-02-25T14:20:53.808Z
c4a632,4,13,6,false,fa573c,2021-02-06T23:10:26.285Z
9ec847,2,54,6,false,fa573c,2021-02-06T23:10:26.285Z
f084eb,5,36,6,false,fa573c,2021-02-06T23:10:26.285Z
b9a74d,5,17,6,false,fa573c,2021-02-06T23:10:26.285Z
2feb6b,3,29,6,false,fa573c,2021-02-06T23:10:26.285Z
e83aa3,4,32,18,false,fafd31,2021-02-15T01:33:50.342Z
e31d39,5,10,18,false,fafd31,2021-02-15T01:33:50.342Z
72f5d4,2,19,18,false,fafd31,2021-02-15T01:33:50.342Z
9ec847,3,54,18,false,fafd31,2021-02-15T01:33:50.342Z
f084eb,4,36,18,false,fafd31,2021-02-15T01:33:50.342Z
b9a74d,2,17,18,false,fafd31,2021-02-15T01:33:50.342Z
2feb6b,3,29,18,false,fafd31,2021-02-15T01:33:50.342Z
c4a632,2,13,11,true,364ee3,2021-03-17T01:12:00.778Z
e83aa3,4,32,11,true,364ee3,2021-03-17T01:12:00.778Z
d5e9a6,3,23,11,true,364ee3,2021-03-17T01:12:00.778Z
9ec847,2,54,11,true,364ee3,2021-03-17T01:12:00.778Z
5d267b,4,40,11,true,364ee3,2021-03-17T01:12:00.778Z
c8d436,4,10,11,true,364ee3,2021-03-17T01:12:00.778Z
f084eb,5,36,11,true,364ee3,2021-03-17T01:12:00.778Z
2feb6b,1,29,11,true,364ee3,2021-03-17T01:12:00.778Z
c4a632,2,13,0,true,9c0827,2021-02-15T12:23:30.998Z
e83aa3,4,32,0,true,9c0827,2021-02-15T12:23:30.998Z
e31d39,4,10,0,true,9c0827,2021-02-15T12:23:30.998Z
9ec847,2,54,0,true,9c0827,2021-02-15T12:23:30.998Z
5d267b,1,40,0,true,9c0827,2021-02-15T12:23:30.998Z
c8d436,3,10,0,true,9c0827,2021-02-15T12:23:30.998Z
f084eb,4,36,0,true,9c0827,2021-02-15T12:23:30.998Z
2feb6b,5,29,0,true,9c0827,2021-02-15T12:23:30.998Z
e83aa3,4,32,24,true,fbd243,2021-01-12T00:57:56.218Z
d5e9a6,4,23,24,true,fbd243,2021-01-12T00:57:56.218Z
72f5d4,1,19,24,true,fbd243,2021-01-12T00:57:56.218Z
5d267b,3,40,24,true,fbd243,2021-01-12T00:57:56.218Z
c8d436,1,10,24,true,fbd243,2021-01-12T00:57:56.218Z
2a2353,2,57,24,true,fbd243,2021-01-12T00:57:56.218Z
c4a632,2,13,19,true,5268b2,2021-02-04T10:10:46.474Z
e31d39,1,10,19,true,5268b2,2021-02-04T10:10:46.474Z
2a2353,2,57,19,true,5268b2,2021-02-04T10:10:46.474Z
f084eb,4,36,19,true,5268b2,2021-02-04T10:10:46.474Z
2feb6b,5,29,19,true,5268b2,2021-02-04T10:10:46.474Z
72f5d4,4,19,23,true,1c0a27,2021-02-15T11:09:46.886Z
9ec847,3,54,23,true,1c0a27,2021-02-15T11:09:46.886Z
c8d436,1,10,23,true,1c0a27,2021-02-15T11:09:46.886Z
f084eb,1,36,23,true,1c0a27,2021-02-15T11:09:46.886Z
2feb6b,5,29,23,true,1c0a27,2021-02-15T11:09:46.886Z
c4a632,5,13,6,true,2ef481,2021-03-20T19:23:23.251Z
e83aa3,2,32,6,true,2ef481,2021-03-20T19:23:23.251Z
e31d39,5,10,6,true,2ef481,2021-03-20T19:23:23.251Z
2a2353,5,57,6,true,2ef481,2021-03-20T19:23:23.251Z
f084eb,1,36,6,true,2ef481,2021-03-20T19:23:23.251Z
2feb6b,3,29,6,true,2ef481,2021-03-20T19:23:23.251Z
c4a632,1,13,8,true,b7f6a2,2021-03-01T15:23:27.888Z
e83aa3,1,32,8,true,b7f6a2,2021-03-01T15:23:27.888Z
e31d39,4,10,8,true,b7f6a2,2021-03-01T15:23:27.888Z
72f5d4,5,19,8,true,b7f6a2,2021-03-01T15:23:27.888Z
9ec847,3,54,8,true,b7f6a2,2021-03-01T15:23:27.888Z
5d267b,2,40,8,true,b7f6a2,2021-03-01T15:23:27.888Z
2a2353,3,57,8,true,b7f6a2,2021-03-01T15:23:27.888Z
f084eb,1,36,8,true,b7f6a2,2021-03-01T15:23:27.888Z
b9a74d,2,17,8,true,b7f6a2,2021-03-01T15:23:27.888Z
c4a632,4,13,1,true,e01635,2021-03-15T10:10:57.533Z
d5e9a6,2,23,1,true,e01635,2021-03-15T10:10:57.533Z
9ec847,3,54,1,true,e01635,2021-03-15T10:10:57.533Z
5d267b,1,40,1,true,e01635,2021-03-15T10:10:57.533Z
c8d436,3,10,1,true,e01635,2021-03-15T10:10:57.533Z
2a2353,2,57,1,true,e01635,2021-03-15T10:10:57.533Z
b9a74d,3,17,1,true,e01635,2021-03-15T10:10:57.533Z
2feb6b,5,29,1,true,e01635,2021-03-15T10:10:57.533Z
c4a632,4,13,19,true,0d0814,2021-02-19T18:05:10.867Z
e31d39,2,10,19,true,0d0814,2021-02-19T18:05:10.867Z
d5e9a6,1,23,19,true,0d0814,2021-02-19T18:05:10.867Z
72f5d4,1,19,19,true,0d0814,2021-02-19T18:05:10.867Z
2a2353,2,57,19,true,0d0814,2021-02-19T18:05:10.867Z
e83aa3,2,32,17,true,4d3371,2021-02-02T17:11:50.179Z
d5e9a6,2,23,17,true,4d3371,2021-02-02T17:11:50.179Z
72f5d4,4,19,17,true,4d3371,2021-02-02T17:11:50.179Z
5d267b,1,40,17,true,4d3371,2021-02-02T17:11:50.179Z
2a2353,5,57,17,true,4d3371,2021-02-02T17:11:50.179Z
2feb6b,5,29,17,true,4d3371,2021-02-02T17:11:50.179Z
d5e9a6,2,23,0,false,c3c457,2021-01-17T16:32:15.562Z
c8d436,2,10,0,false,c3c457,2021-01-17T16:32:15.562Z
f084eb,3,36,0,false,c3c457,2021-01-17T16:32:15.562Z
2feb6b,3,29,0,false,c3c457,2021-01-17T16:32:15.562Z
e31d39,5,10,18,false,a38721,2021-02-24T16:56:24.403Z
d5e9a6,5,23,18,false,a38721,2021-02-24T16:56:24.403Z
72f5d4,5,19,18,false,a38721,2021-02-24T16:56:24.403Z
5d267b,2,40,18,false,a38721,2021-02-24T16:56:24.403Z
c8d436,4,10,18,false,a38721,2021-02-24T16:56:24.403Z
2a2353,3,57,18,false,a38721,2021-02-24T16:56:24.403Z
f084eb,2,36,18,false,a38721,2021-02-24T16:56:24.403Z
b9a74d,4,17,18,false,a38721,2021-02-24T16:56:24.403Z
72f5d4,5,19,22,true,124bb0,2021-01-02T14:41:11.098Z
5d267b,5,40,22,true,124bb0,2021-01-02T14:41:11.098Z
c8d436,2,10,22,true,124bb0,2021-01-02T14:41:11.098Z
b9a74d,5,17,22,true,124bb0,2021-01-02T14:41:11.098Z
c4a632,4,13,13,true,9b6403,2021-02-02T16:34:23.866Z
e83aa3,5,32,13,true,9b6403,2021-02-02T16:34:23.866Z
e31d39,4,10,13,true,9b6403,2021-02-02T16:34:23.866Z
72f5d4,2,19,13,true,9b6403,2021-02-02T16:34:23.866Z
9ec847,4,54,13,true,9b6403,2021-02-02T16:34:23.866Z
5d267b,1,40,13,true,9b6403,2021-02-02T16:34:23.866Z
2feb6b,2,29,13,true,9b6403,2021-02-02T16:34:23.866Z
e83aa3,5,32,21,false,bb8c21,2021-01-18T18:02:29.126Z
e31d39,5,10,21,false,bb8c21,2021-01-18T18:02:29.126Z
5d267b,1,40,21,false,bb8c21,2021-01-18T18:02:29.126Z
2a2353,4,57,21,false,bb8c21,2021-01-18T18:02:29.126Z
f084eb,1,36,21,false,bb8c21,2021-01-18T18:02:29.126Z
b9a74d,1,17,21,false,bb8c21,2021-01-18T18:02:29.126Z
e83aa3,2,32,10,false,da9a18,2021-02-01T08:38:04.128Z
e31d39,4,10,10,false,da9a18,2021-02-01T08:38:04.128Z
9ec847,4,54,10,false,da9a18,2021-02-01T08:38:04.128Z
c8d436,5,10,10,false,da9a18,2021-02-01T08:38:04.128Z
2a2353,3,57,10,false,da9a18,2021-02-01T08:38:04.128Z
b9a74d,1,17,10,false,da9a18,2021-02-01T08:38:04.128Z
2feb6b,3,29,10,false,da9a18,2021-02-01T08:38:04.128Z
c4a632,1,13,24,true,cb35f1,2021-01-06T02:49:56.410Z
2a2353,2,57,24,true,cb35f1,2021-01-06T02:49:56.410Z
f084eb,4,36,24,true,cb35f1,2021-01-06T02:49:56.410Z
2feb6b,4,29,24,true,cb35f1,2021-01-06T02:49:56.410Z
c4a632,2,13,4,true,35dc86,2021-02-02T05:49:14.765Z
e83aa3,5,32,4,true,35dc86,2021-02-02T05:49:14.765Z
d5e9a6,2,23,4,true,35dc86,2021-02-02T05:49:14.765Z
72f5d4,1,19,4,true,35dc86,2021-02-02T05:49:14.765Z
9ec847,1,54,4,true,35dc86,2021-02-02T05:49:14.765Z
b9a74d,5,17,4,true,35dc86,2021-02-02T05:49:14.765Z
e83aa3,2,32,15,false,6eddd6,2021-01-12T10:26:29.702Z
e31d39,2,10,15,false,6eddd6,2021-01-12T10:26:29.702Z
d5e9a6,3,23,15,false,6eddd6,2021-01-12T10:26:29.702Z
9ec847,5,54,15,false,6eddd6,2021-01-12T10:26:29.702Z
5d267b,2,40,15,false,6eddd6,2021-01-12T10:26:29.702Z
f084eb,2,36,15,false,6eddd6,2021-01-12T10:26:29.702Z
2feb6b,3,29,15,false,6eddd6,2021-01-12T10:26:29.702Z
c4a632,5,13,1,false,b906ed,2021-02-02T14:39:51.178Z
9ec847,4,54,1,false,b906ed,2021-02-02T14:39:51.178Z
5d267b,3,40,1,false,b906ed,2021-02-02T14:39:51.178Z
c8d436,3,10,1,false,b906ed,2021-02-02T14:39:51.178Z
b9a74d,3,17,1,false,b906ed,2021-02-02T14:39:51.178Z
e83aa3,4,32,12,true,d86028,2021-02-14T16:44:18.557Z
e31d39,5,10,12,true,d86028,2021-02-14T16:44:18.557Z
5d267b,4,40,12,true,d86028,2021-02-14T16:44:18.557Z
c8d436,3,10,12,true,d86028,2021-02-14T16:44:18.557Z
